booking_id,booking_date,checkin_date,checkout_date,city,hotel_type,room_type,length_of_stay,adults,children,customer_segment,booking_month,checkin_month,checkin_day_of_week,is_weekend_checkin,is_peak_season,is_special_event,lead_time_days,occupancy_rate,base_adr,competitor_adr,dynamic_adr,total_revenue,price_change_from_base
HB000153,2024-03-17,2024-06-17,2024-06-19,Delhi,Luxury,Deluxe,2,4,0,Business,3,6,0,0,0,0,92,0.832,6800,12417.39,18243.89,36487.78,168.29
HB000154,2024-03-26,2024-09-10,2024-09-13,Hyderabad,Resort,Executive,3,4,0,Leisure,3,9,1,0,0,0,168,0.746,5500,10499.64,15776.58,47329.74,186.85
HB000155,2023-07-13,2023-07-24,2023-07-30,Chennai,Boutique,Executive,6,3,0,Leisure,7,7,0,0,0,0,11,0.837,5800,8465.02,15286.25,91717.48,163.56
HB000156,2023-04-26,2023-04-29,2023-05-06,Delhi,Budget,Suite,7,1,0,Leisure,4,4,5,1,1,0,3,0.914,6800,4377.38,20568.99,143982.91,202.49
HB000157,2024-10-23,2024-11-18,2024-11-19,Pune,Boutique,Executive,1,4,0,Leisure,10,11,0,0,1,0,26,0.912,5200,7968.55,22227.06,22227.06,327.44
HB000158,2023-12-27,2024-05-27,2024-06-02,Hyderabad,Business,Deluxe,6,1,0,Leisure,12,5,0,0,1,0,152,0.95,5500,5523.56,12095.45,72572.72,119.92
HB000159,2024-06-03,2024-07-17,2024-07-20,Bangalore,Budget,Standard,3,2,1,Leisure,6,7,2,0,0,0,44,0.817,6200,3853.23,3991.31,11973.92,-35.62
HB000160,2024-07-20,2024-09-28,2024-09-30,Delhi,Boutique,Deluxe,2,3,0,Leisure,7,9,5,1,0,0,70,0.845,6800,8724.81,16926.56,33853.12,148.92
HB000161,2024-04-14,2024-08-28,2024-09-03,Kolkata,Business,Deluxe,6,2,0,Group,4,8,2,0,0,0,136,0.726,4800,5054.4,5361.62,32169.74,11.7
HB000162,2024-02-18,2024-07-31,2024-08-04,Bangalore,Boutique,Executive,4,2,1,Leisure,2,7,2,0,0,0,164,0.735,6200,9290.18,13120.4,52481.61,111.62
HB000163,2024-07-18,2024-08-02,2024-08-06,Bangalore,Business,Standard,4,3,0,Business,7,8,4,0,0,0,15,0.718,6200,5983.96,6288.98,25155.92,1.44
HB000164,2022-08-31,2023-01-20,2023-01-27,Pune,Resort,Suite,7,3,0,Business,8,1,4,0,1,0,142,0.95,5200,9608.41,31350.69,219454.83,502.9
HB000165,2023-06-15,2023-10-05,2023-10-11,Pune,Business,Standard,6,3,0,Leisure,6,10,3,0,1,0,112,0.95,5200,5290.51,8369.2,50215.2,60.95
HB000166,2023-09-06,2024-01-06,2024-01-12,Bangalore,Luxury,Deluxe,6,4,0,Business,9,1,5,1,1,0,122,0.95,6200,12546.55,32672.83,196036.96,426.98
HB000167,2024-10-18,2024-11-01,2024-11-07,Kolkata,Business,Standard,6,2,0,Business,10,11,4,0,1,0,14,0.95,4800,5266.89,9027.92,54167.54,88.08
HB000168,2023-12-08,2024-03-20,2024-03-21,Kolkata,Business,Standard,1,1,0,Business,12,3,2,0,0,0,103,0.742,4800,4332.86,4549.52,4549.52,-5.22
HB000169,2022-12-10,2023-05-09,2023-05-13,Delhi,Luxury,Executive,4,4,0,Leisure,12,5,1,0,1,1,150,0.909,6800,13643.41,45191.49,180765.98,564.58
HB000170,2024-05-13,2024-06-12,2024-06-18,Kolkata,Luxury,Deluxe,6,3,0,Leisure,5,6,2,0,0,0,30,0.786,4800,10066.31,13684.2,82105.19,185.09
HB000171,2024-05-06,2024-09-16,2024-09-23,Hyderabad,Luxury,Deluxe,7,1,0,Business,5,9,0,0,0,0,133,0.655,5500,11373.85,11568.1,80976.67,110.33
HB000172,2023-03-12,2023-07-04,2023-07-08,Delhi,Budget,Deluxe,4,1,0,Leisure,3,7,1,0,0,0,114,0.707,6800,4179.04,4532.14,18128.55,-33.35
HB000173,2024-08-05,2024-09-08,2024-09-14,Bangalore,Budget,Deluxe,6,1,2,Business,8,9,6,1,0,0,34,0.786,6200,3908.54,5806.61,34839.65,-6.35
HB000174,2022-10-15,2023-03-28,2023-04-03,Hyderabad,Boutique,Executive,6,1,1,Leisure,10,3,1,0,0,0,164,0.664,5500,8133.59,10042.33,60253.99,82.59
HB000175,2023-01-05,2023-04-09,2023-04-16,Bangalore,Boutique,Standard,7,1,2,Business,1,4,6,1,1,0,94,0.901,6200,8995.65,17030.78,119215.48,174.69
HB000176,2023-09-13,2024-02-01,2024-02-07,Goa,Boutique,Standard,6,4,0,Business,9,2,3,0,0,0,141,0.841,8500,11631.7,12443.84,74663.01,46.4
HB000177,2023-05-30,2023-06-20,2023-06-22,Pune,Budget,Deluxe,2,1,0,Business,5,6,1,0,0,0,21,0.673,5200,3280.16,3783.12,7566.24,-27.25
HB000178,2023-07-04,2023-12-25,2023-12-27,Pune,Boutique,Suite,2,2,1,Business,7,12,0,0,1,0,174,0.95,5200,6756.68,25316.94,50633.89,386.86
HB000179,2023-11-22,2024-01-14,2024-01-17,Pune,Business,Suite,3,1,0,Business,11,1,6,1,1,0,53,0.95,5200,5719.26,21810.22,65430.65,319.43
HB000180,2023-04-11,2023-09-20,2023-09-23,Pune,Business,Suite,3,3,0,Leisure,4,9,2,0,0,0,162,0.833,5200,5199.32,10978.02,32934.07,111.12
HB000181,2023-01-18,2023-02-08,2023-02-09,Chennai,Budget,Executive,1,2,1,Business,1,2,2,0,0,0,21,0.72,5800,3139.59,5975.4,5975.4,3.02
HB000182,2024-03-14,2024-04-13,2024-04-17,Chennai,Boutique,Executive,4,2,1,Group,3,4,5,1,1,1,30,0.95,5800,8598.13,38062.55,152250.18,556.25
HB000183,2024-08-21,2024-11-30,2024-12-04,Hyderabad,Boutique,Standard,4,1,0,Leisure,8,11,5,1,1,1,101,0.912,5500,7556.24,19045.87,76183.46,246.29
HB000184,2022-09-25,2023-03-13,2023-03-17,Kolkata,Boutique,Standard,4,1,0,Business,9,3,0,0,0,0,169,0.749,4800,6533.11,6033.55,24134.22,25.7
HB000185,2023-06-02,2023-11-17,2023-11-24,Goa,Budget,Executive,7,3,0,Leisure,6,11,4,0,1,0,168,0.95,8500,4811.7,13188.69,92320.86,55.16
HB000186,2023-05-20,2023-08-18,2023-08-21,Pune,Business,Deluxe,3,4,0,Leisure,5,8,4,0,0,0,90,0.679,5200,5389.03,6065.8,18197.41,16.65
HB000187,2023-01-15,2023-05-22,2023-05-25,Delhi,Luxury,Executive,3,2,2,Leisure,1,5,0,0,1,0,127,0.95,6800,13916.91,38957.28,116871.84,472.9
HB000188,2024-06-15,2024-06-17,2024-06-19,Bangalore,Resort,Suite,2,2,0,Leisure,6,6,0,0,0,0,2,0.691,6200,10837.86,27178.74,54357.48,338.37
HB000189,2023-02-21,2023-03-27,2023-04-01,Chennai,Boutique,Suite,5,3,0,Group,2,3,0,0,0,0,34,0.736,5800,7721.38,15036.15,75180.75,159.24
HB000190,2024-05-24,2024-10-09,2024-10-12,Hyderabad,Resort,Standard,3,4,0,Leisure,5,10,2,0,1,0,138,0.95,5500,10609.38,17119.69,51359.08,211.27
HB000191,2022-11-12,2023-01-04,2023-01-11,Kolkata,Business,Standard,7,3,0,Group,11,1,2,0,1,0,53,0.95,4800,5022.77,8011.63,56081.41,66.91
HB000192,2023-01-27,2023-05-26,2023-05-30,Chennai,Budget,Standard,4,1,0,Leisure,1,5,4,0,1,0,119,0.864,5800,3613.96,5359.27,21437.09,-7.6
HB000193,2023-06-30,2023-11-26,2023-12-01,Chennai,Luxury,Standard,5,4,0,Leisure,6,11,6,1,1,0,149,0.908,5800,10998.28,22317.52,111587.62,284.78
HB000194,2023-11-10,2024-03-21,2024-03-27,Hyderabad,Luxury,Suite,6,1,2,Leisure,11,3,3,0,0,0,132,0.704,5500,9934.54,18941.03,113646.2,244.38
HB000195,2023-07-30,2023-12-27,2023-12-29,Delhi,Budget,Deluxe,2,2,2,Leisure,7,12,2,0,1,0,150,0.923,6800,4407.5,8558.41,17116.81,25.86
HB000196,2024-08-20,2024-11-04,2024-11-08,Mumbai,Luxury,Suite,4,4,0,Leisure,8,11,0,0,1,1,76,0.95,7500,16066.27,61091.75,244366.98,714.56
HB000197,2023-08-16,2023-12-21,2023-12-28,Goa,Luxury,Executive,7,4,0,Group,8,12,3,0,1,0,127,0.95,8500,18227.85,46756.14,327292.98,450.07
HB000198,2024-12-20,2024-12-23,2024-12-26,Kolkata,Boutique,Suite,3,1,2,Business,12,12,0,0,1,0,3,0.862,4800,6540.36,27579.93,82739.8,474.58
HB000199,2023-07-19,2023-09-24,2023-09-27,Pune,Resort,Suite,3,1,1,Leisure,7,9,6,1,0,0,67,0.736,5200,10159.1,21417.31,64251.94,311.87
HB000200,2024-01-10,2024-03-02,2024-03-09,Chennai,Budget,Executive,7,4,0,Leisure,1,3,5,1,0,0,52,0.763,5800,3207.07,6045.94,42321.6,4.24
HB000201,2023-10-28,2023-11-04,2023-11-11,Chennai,Luxury,Suite,7,1,0,Business,10,11,5,1,1,0,7,0.926,5800,11455.29,57847.31,404931.2,897.37
HB000202,2023-10-01,2023-11-01,2023-11-06,Chennai,Budget,Deluxe,5,4,0,Leisure,10,11,2,0,1,0,31,0.91,5800,3676.11,7345.68,36728.42,26.65
HB000203,2023-03-23,2023-04-30,2023-05-05,Chennai,Business,Suite,5,2,1,Group,3,4,6,1,1,0,38,0.95,5800,6136.69,24034.41,120172.04,314.39
HB000204,2023-03-30,2023-05-13,2023-05-15,Bangalore,Luxury,Suite,2,2,1,Leisure,3,5,5,1,1,0,44,0.893,6200,11967.77,47387.52,94775.04,664.31
HB000205,2023-07-26,2023-09-09,2023-09-14,Mumbai,Resort,Executive,5,1,0,Business,7,9,5,1,0,0,45,0.771,7500,12233.49,24622.09,123110.44,228.29
HB000206,2024-06-22,2024-10-23,2024-10-29,Mumbai,Business,Deluxe,6,4,0,Group,6,10,2,0,1,0,123,0.95,7500,7131.59,15879.83,95278.96,111.73
HB000207,2024-01-31,2024-02-27,2024-03-01,Kolkata,Budget,Standard,3,3,0,Business,1,2,1,0,0,0,27,0.656,4800,3063.69,2707.24,8121.73,-43.6
HB000208,2023-01-13,2023-06-27,2023-06-28,Goa,Business,Deluxe,1,3,0,Business,1,6,1,0,0,0,165,0.675,8500,8142.54,9333.92,9333.92,9.81
HB000209,2023-04-18,2023-07-06,2023-07-13,Delhi,Boutique,Suite,7,1,0,Business,4,7,3,0,0,0,79,0.703,6800,10348.68,15917.94,111425.56,134.09
HB000210,2022-10-31,2023-01-03,2023-01-06,Pune,Boutique,Executive,3,1,2,Leisure,10,1,1,0,1,0,64,0.912,5200,6905.3,20268.63,60805.9,289.78
HB000211,2023-08-21,2024-01-29,2024-01-30,Kolkata,Budget,Deluxe,1,4,0,Leisure,8,1,0,0,1,0,161,0.922,4800,2648.57,6030.0,6030.0,25.62
HB000212,2024-02-09,2024-07-11,2024-07-14,Pune,Boutique,Executive,3,3,0,Business,2,7,3,0,0,0,153,0.707,5200,6651.61,11075.66,33226.98,112.99
HB000213,2023-10-09,2024-02-14,2024-02-17,Goa,Boutique,Suite,3,3,0,Business,10,2,2,0,0,0,128,0.869,8500,11701.27,26363.46,79090.37,210.16
HB000214,2023-01-04,2023-01-27,2023-02-02,Bangalore,Boutique,Suite,6,2,2,Business,1,1,4,0,1,0,23,0.95,6200,9357.85,32878.98,197273.9,430.31
HB000215,2024-04-27,2024-09-18,2024-09-23,Pune,Business,Executive,5,3,0,Business,4,9,2,0,0,0,144,0.825,5200,4941.02,8175.94,40879.68,57.23
HB000216,2024-03-17,2024-03-23,2024-03-27,Kolkata,Business,Suite,4,1,0,Group,3,3,5,1,0,0,6,0.69,4800,4415.99,12991.94,51967.77,170.67
HB000217,2024-01-05,2024-01-08,2024-01-15,Mumbai,Budget,Deluxe,7,2,0,Leisure,1,1,0,0,1,0,3,0.95,7500,4156.92,12240.52,85683.63,63.21
HB000218,2023-06-10,2023-06-18,2023-06-24,Goa,Luxury,Standard,6,3,0,Leisure,6,6,6,1,0,0,8,0.841,8500,15479.63,22341.74,134050.47,162.84
HB000219,2023-06-23,2023-06-25,2023-07-01,Kolkata,Luxury,Deluxe,6,4,0,Business,6,6,6,1,0,1,2,0.731,4800,8813.6,24073.25,144439.49,401.53
HB000220,2023-08-16,2024-01-09,2024-01-16,Goa,Boutique,Standard,7,1,2,Business,8,1,1,0,1,0,146,0.95,8500,13005.9,19440.41,136082.85,128.71
HB000221,2023-02-20,2023-07-24,2023-07-28,Pune,Budget,Suite,4,2,2,Leisure,2,7,0,0,0,1,154,0.84,5200,3300.88,8280.1,33120.38,59.23
HB000222,2024-03-13,2024-04-28,2024-04-29,Chennai,Business,Suite,1,4,0,Group,3,4,6,1,1,0,46,0.92,5800,5835.53,22885.49,22885.49,294.58
HB000223,2024-02-07,2024-06-29,2024-07-01,Bangalore,Business,Standard,2,4,0,Business,2,6,5,1,0,0,143,0.855,6200,5674.57,8404.38,16808.75,35.55
HB000224,2023-01-06,2023-05-01,2023-05-08,Delhi,Boutique,Suite,7,1,2,Leisure,1,5,0,0,1,0,115,0.95,6800,9958.97,30184.76,211293.34,343.89
HB000225,2022-10-19,2023-03-24,2023-03-28,Goa,Budget,Deluxe,4,3,0,Leisure,10,3,4,0,0,0,156,0.863,8500,5097.07,6771.63,27086.53,-20.33
HB000226,2022-08-03,2023-01-03,2023-01-08,Delhi,Budget,Executive,5,2,2,Leisure,8,1,1,0,1,0,153,0.95,6800,4273.44,10627.53,53137.64,56.29
HB000227,2023-03-14,2023-07-07,2023-07-10,Pune,Budget,Deluxe,3,2,2,Business,3,7,4,0,0,0,115,0.764,5200,3412.52,3839.73,11519.19,-26.16
HB000228,2024-03-13,2024-07-13,2024-07-14,Mumbai,Business,Executive,1,3,0,Leisure,3,7,5,1,0,0,122,0.806,7500,7486.42,14630.76,14630.76,95.08
HB000229,2024-06-11,2024-09-28,2024-09-30,Goa,Budget,Deluxe,2,3,0,Business,6,9,5,1,0,0,109,0.723,8500,5224.28,7450.22,14900.43,-12.35
HB000230,2023-02-19,2023-05-10,2023-05-13,Delhi,Boutique,Deluxe,3,4,0,Leisure,2,5,2,0,1,0,80,0.95,6800,10096.14,21683.01,65049.04,218.87
HB000231,2024-01-08,2024-04-09,2024-04-16,Mumbai,Budget,Executive,7,1,1,Business,1,4,1,0,1,0,92,0.924,7500,4869.06,11251.8,78762.58,50.02
HB000232,2023-10-19,2023-12-25,2023-12-28,Kolkata,Luxury,Deluxe,3,1,1,Business,10,12,0,0,1,0,67,0.95,4800,10531.81,21787.78,65363.34,353.91
HB000233,2023-02-17,2023-07-23,2023-07-26,Goa,Business,Executive,3,2,2,Business,2,7,6,1,0,0,156,0.75,8500,8507.16,15206.26,45618.78,78.9
HB000234,2024-03-19,2024-08-07,2024-08-13,Mumbai,Business,Standard,6,3,0,Business,3,8,2,0,0,0,141,0.872,7500,7270.49,8394.92,50369.52,11.93
HB000235,2023-02-13,2023-08-02,2023-08-09,Bangalore,Boutique,Standard,7,1,1,Leisure,2,8,2,0,0,0,170,0.839,6200,8274.41,8820.87,61746.07,42.27
HB000236,2023-03-20,2023-05-04,2023-05-07,Bangalore,Budget,Standard,3,3,0,Business,3,5,3,0,1,0,45,0.95,6200,3799.01,6632.86,19898.57,6.98
HB000237,2024-01-03,2024-03-14,2024-03-18,Pune,Business,Executive,4,4,0,Group,1,3,3,0,0,0,71,0.737,5200,5632.82,7133.12,28532.47,37.18
HB000238,2023-11-10,2023-12-18,2023-12-23,Goa,Resort,Standard,5,1,2,Group,11,12,0,0,1,0,38,0.95,8500,15558.41,24112.04,120560.21,183.67
HB000239,2023-01-15,2023-02-12,2023-02-16,Kolkata,Budget,Suite,4,4,0,Leisure,1,2,6,1,0,0,28,0.839,4800,3138.76,8026.11,32104.45,67.21
HB000240,2023-10-23,2024-01-19,2024-01-26,Kolkata,Luxury,Suite,7,2,1,Group,10,1,4,0,1,0,88,0.95,4800,9738.6,31801.43,222610.03,562.53
HB000241,2024-08-18,2024-11-30,2024-12-02,Pune,Budget,Suite,2,3,0,Leisure,8,11,5,1,1,0,104,0.95,5200,3106.3,13578.67,27157.33,161.13
HB000242,2023-04-06,2023-06-11,2023-06-18,Delhi,Luxury,Suite,7,1,0,Leisure,4,6,6,1,0,0,66,0.755,6800,12481.41,31054.31,217380.18,356.68
HB000243,2022-09-14,2023-02-22,2023-02-24,Delhi,Resort,Suite,2,2,1,Leisure,9,2,2,0,0,0,161,0.682,6800,11272.68,21315.34,42630.67,213.46
HB000244,2023-08-31,2023-10-11,2023-10-15,Hyderabad,Business,Suite,4,2,1,Business,8,10,2,0,1,0,41,0.95,5500,5358.91,18546.33,74185.3,237.21
HB000245,2023-05-05,2023-07-18,2023-07-22,Chennai,Business,Standard,4,2,1,Leisure,5,7,1,0,0,0,74,0.796,5800,6195.81,5551.67,22206.67,-4.28
HB000246,2024-08-21,2024-11-25,2024-12-02,Chennai,Boutique,Standard,7,3,0,Business,8,11,0,0,1,0,96,0.95,5800,7845.0,13003.09,91021.62,124.19
HB000247,2024-05-22,2024-05-26,2024-06-01,Pune,Boutique,Standard,6,4,0,Leisure,5,5,6,1,1,0,4,0.95,5200,7855.81,18252.84,109517.05,251.02
HB000248,2024-05-23,2024-06-29,2024-06-30,Pune,Business,Deluxe,1,1,1,Leisure,5,6,5,1,0,0,37,0.818,5200,5631.99,8717.49,8717.49,67.64
HB000249,2023-05-20,2023-07-07,2023-07-08,Pune,Luxury,Suite,1,1,0,Business,5,7,4,0,0,0,48,0.813,5200,9619.67,21002.36,21002.36,303.89
HB000250,2023-09-13,2023-12-03,2023-12-06,Hyderabad,Boutique,Executive,3,3,0,Leisure,9,12,6,1,1,0,81,0.95,5500,8201.17,26307.13,78921.4,378.31
HB000251,2023-12-18,2024-06-15,2024-06-19,Goa,Resort,Suite,4,4,0,Leisure,12,6,5,1,0,0,180,0.867,8500,14608.28,39583.29,158333.16,365.69
HB000252,2022-07-30,2023-01-12,2023-01-13,Goa,Resort,Suite,1,2,0,Leisure,7,1,3,0,1,0,166,0.95,8500,14993.36,54815.48,54815.48,544.89
HB000253,2023-05-01,2023-08-04,2023-08-09,Pune,Budget,Executive,5,4,0,Business,5,8,4,0,0,0,95,0.717,5200,2877.49,4408.97,22044.87,-15.21
HB000254,2023-05-24,2023-08-22,2023-08-29,Goa,Luxury,Standard,7,3,0,Business,5,8,1,0,0,0,90,0.839,8500,18277.82,18359.94,128519.57,116.0
HB000255,2024-09-05,2024-12-25,2024-12-30,Hyderabad,Budget,Executive,5,2,0,Leisure,9,12,2,0,1,0,111,0.95,5500,3250.59,9016.44,45082.18,63.94
HB000256,2024-08-26,2024-10-22,2024-10-25,Bangalore,Business,Suite,3,4,0,Leisure,8,10,1,0,1,0,57,0.95,6200,6444.48,21244.33,63733.0,242.65
HB000257,2024-08-14,2024-08-29,2024-09-02,Goa,Luxury,Deluxe,4,2,2,Business,8,8,3,0,0,0,15,0.813,8500,16299.6,25104.95,100419.79,195.35
HB000258,2023-06-05,2023-06-10,2023-06-11,Goa,Business,Suite,1,2,2,Leisure,6,6,5,1,0,0,5,0.838,8500,8005.05,30388.81,30388.81,257.52
HB000259,2022-11-12,2023-05-02,2023-05-05,Bangalore,Boutique,Standard,3,3,0,Leisure,11,5,1,0,1,0,171,0.912,6200,8595.28,13843.34,41530.01,123.28
HB000260,2023-09-09,2024-02-03,2024-02-08,Pune,Business,Standard,5,3,0,Leisure,9,2,5,1,0,0,147,0.795,5200,5049.41,6183.2,30916.0,18.91
HB000261,2024-09-04,2024-10-17,2024-10-18,Hyderabad,Business,Deluxe,1,2,2,Leisure,9,10,3,0,1,0,43,0.95,5500,5930.43,12904.71,12904.71,134.63
HB000262,2024-12-01,2024-12-05,2024-12-08,Delhi,Boutique,Standard,3,4,0,Leisure,12,12,3,0,1,0,4,0.95,6800,9366.39,21499.35,64498.06,216.17
HB000263,2022-12-25,2023-01-26,2023-01-27,Chennai,Budget,Suite,1,2,2,Leisure,12,1,3,0,1,0,32,0.95,5800,3194.06,11891.42,11891.42,105.02
HB000264,2024-03-04,2024-08-02,2024-08-03,Mumbai,Resort,Deluxe,1,4,0,Business,3,8,4,0,0,0,151,0.714,7500,14702.85,16530.92,16530.92,120.41
HB000265,2023-05-07,2023-10-05,2023-10-07,Goa,Boutique,Executive,2,3,0,Business,5,10,3,0,1,0,151,0.95,8500,12649.61,34447.32,68894.65,305.26
HB000266,2022-11-05,2023-03-25,2023-03-31,Kolkata,Resort,Executive,6,4,0,Leisure,11,3,5,1,0,0,140,0.847,4800,8756.83,16915.97,101495.79,252.42
HB000267,2022-10-12,2023-03-31,2023-04-05,Chennai,Luxury,Standard,5,2,0,Leisure,10,3,4,0,0,0,170,0.815,5800,11845.59,12106.03,60530.16,108.72
HB000268,2023-11-06,2024-02-23,2024-02-24,Chennai,Budget,Standard,1,3,0,Business,11,2,4,0,0,0,109,0.856,5800,3551.49,4047.06,4047.06,-30.22
HB000269,2024-06-26,2024-11-20,2024-11-25,Bangalore,Resort,Executive,5,4,0,Leisure,6,11,2,0,1,0,147,0.875,6200,10268.01,25811.38,129056.9,316.31
HB000270,2023-11-14,2024-04-06,2024-04-08,Mumbai,Luxury,Standard,2,3,0,Leisure,11,4,5,1,1,0,144,0.896,7500,15364.04,28569.35,57138.7,280.92
HB000271,2024-04-22,2024-08-24,2024-08-29,Hyderabad,Boutique,Executive,5,2,0,Business,4,8,5,1,0,0,124,0.779,5500,7818.31,14828.44,74142.2,169.61
HB000272,2023-12-21,2024-05-11,2024-05-18,Mumbai,Luxury,Suite,7,1,0,Business,12,5,5,1,1,0,142,0.95,7500,15721.34,56495.5,395468.52,653.27
HB000273,2024-08-23,2024-12-31,2025-01-02,Bangalore,Budget,Standard,2,1,1,Business,8,12,1,0,1,0,130,0.95,6200,3604.42,6749.18,13498.36,8.86
HB000274,2023-05-29,2023-06-27,2023-07-02,Chennai,Business,Executive,5,3,0,Business,5,6,1,0,0,0,29,0.82,5800,6342.18,10456.13,52280.65,80.28
HB000275,2023-02-24,2023-07-21,2023-07-27,Delhi,Business,Deluxe,6,3,0,Business,2,7,4,0,0,0,147,0.793,6800,7434.22,8647.88,51887.28,27.17
HB000276,2023-09-24,2024-03-20,2024-03-23,Delhi,Business,Executive,3,1,2,Leisure,9,3,2,0,0,0,178,0.818,6800,6772.62,11342.96,34028.88,66.81
HB000277,2024-05-09,2024-05-29,2024-05-30,Chennai,Resort,Executive,1,1,0,Leisure,5,5,2,0,1,0,20,0.95,5800,9548.64,33687.98,33687.98,480.83
HB000278,2024-05-11,2024-07-18,2024-07-22,Chennai,Budget,Suite,4,3,0,Leisure,5,7,3,0,0,1,68,0.708,5800,3145.03,7598.71,30394.83,31.01
HB000279,2023-02-09,2023-07-21,2023-07-26,Chennai,Resort,Standard,5,3,0,Leisure,2,7,4,0,0,0,162,0.841,5800,9626.94,11199.24,55996.2,93.09
HB000280,2023-05-11,2023-10-07,2023-10-09,Kolkata,Resort,Deluxe,2,3,0,Business,5,10,5,1,1,0,149,0.896,4800,8803.78,21244.14,42488.27,342.59
HB000281,2023-01-14,2023-01-25,2023-01-31,Hyderabad,Business,Executive,6,2,1,Leisure,1,1,2,0,1,0,11,0.95,5500,4970.75,16304.98,97829.89,196.45
HB000282,2022-10-17,2023-03-10,2023-03-16,Chennai,Luxury,Suite,6,4,0,Leisure,10,3,4,0,0,0,144,0.773,5800,11462.44,23108.33,138649.99,298.42
HB000283,2023-08-04,2023-11-30,2023-12-02,Chennai,Budget,Deluxe,2,1,1,Business,8,11,3,0,1,0,118,0.904,5800,3742.82,7118.83,14237.66,22.74
HB000284,2023-12-22,2024-04-18,2024-04-20,Delhi,Boutique,Standard,2,2,1,Leisure,12,4,3,0,1,0,118,0.95,6800,8684.98,16966.13,33932.25,149.5
HB000285,2024-03-24,2024-05-23,2024-05-30,Bangalore,Resort,Standard,7,2,2,Business,3,5,3,0,1,0,60,0.95,6200,10260.67,19029.31,133205.2,206.92
HB000286,2024-03-18,2024-09-12,2024-09-17,Mumbai,Boutique,Standard,5,3,0,Business,3,9,3,0,0,0,178,0.879,7500,11262.85,11185.42,55927.1,49.14
HB000287,2023-05-09,2023-08-17,2023-08-21,Kolkata,Resort,Executive,4,2,2,Leisure,5,8,3,0,0,0,100,0.826,4800,9452.73,13350.41,53401.62,178.13
HB000288,2023-11-15,2024-04-25,2024-04-28,Bangalore,Resort,Suite,3,4,0,Business,11,4,3,0,1,1,162,0.929,6200,10739.4,49833.46,149500.37,703.77
HB000289,2024-02-02,2024-06-08,2024-06-15,Delhi,Business,Suite,7,1,1,Leisure,2,6,5,1,0,1,127,0.758,6800,6238.94,20355.54,142488.78,199.35
HB000290,2023-07-26,2023-12-12,2023-12-18,Hyderabad,Budget,Deluxe,6,1,1,Leisure,7,12,1,0,1,0,139,0.95,5500,3136.92,7224.52,43347.13,31.35
HB000291,2023-02-17,2023-03-25,2023-03-26,Delhi,Boutique,Suite,1,2,0,Group,2,3,5,1,0,0,36,0.764,6800,9861.84,22899.06,22899.06,236.75
HB000292,2024-08-07,2024-11-07,2024-11-11,Bangalore,Budget,Standard,4,1,1,Leisure,8,11,3,0,1,0,92,0.917,6200,3881.64,6119.82,24479.27,-1.29
HB000293,2023-08-24,2024-02-16,2024-02-20,Pune,Boutique,Deluxe,4,3,0,Business,8,2,4,0,0,0,176,0.72,5200,7017.18,8058.54,32234.18,54.97
HB000294,2023-03-17,2023-04-15,2023-04-17,Kolkata,Luxury,Standard,2,1,2,Leisure,3,4,5,1,1,1,29,0.858,4800,10302.42,25576.48,51152.96,432.84
HB000295,2024-06-25,2024-09-11,2024-09-18,Kolkata,Business,Deluxe,7,1,0,Business,6,9,2,0,0,0,78,0.824,4800,5140.25,6113.45,42794.17,27.36
HB000296,2024-08-21,2024-12-22,2024-12-24,Hyderabad,Budget,Executive,2,4,0,Leisure,8,12,6,1,1,0,123,0.95,5500,3285.19,11092.87,22185.74,101.69
HB000297,2024-05-11,2024-10-02,2024-10-05,Kolkata,Luxury,Suite,3,4,0,Leisure,5,10,2,0,1,0,144,0.857,4800,8728.3,29088.05,87264.16,506.0
HB000298,2023-04-24,2023-06-23,2023-06-24,Chennai,Business,Standard,1,1,0,Business,4,6,4,0,0,0,60,0.804,5800,6073.97,5792.3,5792.3,-0.13
HB000299,2023-02-19,2023-04-03,2023-04-08,Pune,Business,Executive,5,4,0,Leisure,2,4,0,0,1,0,43,0.95,5200,5211.08,13883.08,69415.41,166.98
HB000300,2023-09-12,2023-11-01,2023-11-04,Goa,Boutique,Deluxe,3,1,2,Leisure,9,11,2,0,1,1,50,0.95,8500,11695.54,35530.43,106591.3,318.01
HB000301,2024-03-28,2024-06-15,2024-06-21,Delhi,Resort,Deluxe,6,1,2,Business,3,6,5,1,0,0,79,0.747,6800,11429.67,17324.92,103949.53,154.78
HB000302,2023-10-28,2023-11-17,2023-11-22,Mumbai,Boutique,Standard,5,3,0,Leisure,10,11,4,0,1,0,20,0.944,7500,10838.9,19249.9,96249.5,156.67
HB000303,2022-08-11,2023-01-31,2023-02-01,Chennai,Resort,Executive,1,3,0,Leisure,8,1,1,0,1,0,173,0.95,5800,11243.84,29085.6,29085.6,401.48
HB000304,2022-11-11,2023-01-05,2023-01-08,Pune,Resort,Standard,3,2,1,Leisure,11,1,3,0,1,0,55,0.894,5200,9709.64,15795.51,47386.52,203.76
HB000305,2024-05-12,2024-10-16,2024-10-21,Delhi,Business,Suite,5,3,0,Leisure,5,10,2,0,1,0,157,0.95,6800,7388.87,23410.52,117052.58,244.27
